Volcano Number,Volcano Name,Eruption Number,Eruption Start Year,Event Number,Event Type,Event Remarks,Event Date Year Modifier,Event Date Year,Event Date Year Uncertainty,Event Date Month,Event Date Day Modifier,Event Date Day,Event Date Day Uncertainty
285050,Tokachidake,18646,1889,130083,Explosion,Uncertain,,,,,,,
285050,Tokachidake,18647,1925,130085,Explosion,moderate,,,,,,,
285050,Tokachidake,18647,1925,130086,Ash,,,,,,,,
285050,Tokachidake,18647,1925,130087,Bombs,Weak ejections.,,,,,,,
285050,Tokachidake,18647,1925,130088,Pyroclastic flow,,,,,,,,
285050,Tokachidake,18647,1925,130089,Phreatic activity,,,,,,,,
285050,Tokachidake,18647,1925,130090,Property Damage,,,,,,,,
285050,Tokachidake,18647,1925,130091,Fatalities,,,1926,,5,,4,
285050,Tokachidake,18647,1925,130092,Lahar or Mudflow,Taisho lahar,,,,,,,
285050,Tokachidake,18647,1925,130093,Avalanche,,,,,,,,
285050,Tokachidake,18647,1925,130094,Audible Sounds,,,,,,,,
285050,Tokachidake,18647,1925,130095,Earthquakes (undefined),,,,,,,,
285050,Tokachidake,18648,1928,130097,Ash,,,,,,,,
285050,Tokachidake,18648,1928,130098,Phreatic activity,,,,,,,,
285050,Tokachidake,18648,1928,130099,Blocks,,,,,,,,
285050,Tokachidake,18659,1985,130100,Earthquakes (undefined),,,,,,,,
285050,Tokachidake,18659,1985,130101,Earthquakes (undefined),After.,,,,,,,
285050,Tokachidake,18660,1988,130103,Explosion,,,,,,,,
285050,Tokachidake,18660,1988,130104,Ash,,,,,,,,
285050,Tokachidake,18660,1988,130105,Scoria,,,,,,,,
285050,Tokachidake,18660,1988,130106,Pyroclastic flow,weak or small,,,,,,,
285050,Tokachidake,18660,1988,130107,Phreatic activity,,,,,,,,
285050,Tokachidake,18660,1988,130108,Lahar or Mudflow,weak or small,,,,,,,
285050,Tokachidake,18660,1988,130109,Evacuations,,,1988,,12,,24,
285050,Tokachidake,18660,1988,130110,Volcanic tremor,,,,,,,,
285050,Tokachidake,18660,1988,130111,Seismicity (volcanic),Before eruption.,,,,,,,
285050,Tokachidake,18660,1988,130112,Lightning,,,,,,,,
285050,Tokachidake,18660,1988,130113,Blocks,,,,,,,,
285050,Tokachidake,18661,2004,130115,Ash,,,,,,,,
285050,Tokachidake,18661,2004,130116,Phreatic activity,,,,,,,,
285061,Maruyama,18662,-1700,130117,Explosion,,,,,,,,
285061,Maruyama,18662,-1700,130118,Phreatic activity,,,,,,,,
285061,Maruyama,18663,1898,130121,Ash,,,,,,,,
285061,Maruyama,18663,1898,130122,Phreatic activity,,,,,,,,
285061,Maruyama,18663,1898,130123,Lahar or Mudflow,,,,,,,,
285060,Taisetsuzan,18664,-3200,130124,Explosion,,,,,,,,
285060,Taisetsuzan,18664,-3200,130125,Ash,,,,,,,,
372070,Hekla,12750,1970,143653,VEI (Explosivity Index),,,1970,,5,,5,
372070,Hekla,12751,1980,143654,VEI (Explosivity Index),,,1980,,8,,17,
372070,Hekla,12752,1981,143655,VEI (Explosivity Index),,,1981,,4,,9,
372070,Hekla,12753,1991,143656,VEI (Explosivity Index),,,1991,,1,,17,
372070,Hekla,12754,2000,143657,VEI (Explosivity Index),,,2000,,2,,26,
373010,Grimsvotn,12755,-8230,143658,VEI (Explosivity Index),,,-8230,50,,,,
373010,Grimsvotn,12756,-4550,143659,VEI (Explosivity Index),,,-4550,500,,,,
373010,Grimsvotn,12757,-3550,143660,VEI (Explosivity Index),,,-3550,500,,,,
373010,Grimsvotn,12758,-1950,143661,VEI (Explosivity Index),,,-1950,100,,,,
373010,Grimsvotn,12759,-50,143662,VEI (Explosivity Index),,?,-50,,,,,
373010,Grimsvotn,12771,1332,143663,VEI (Explosivity Index),,,1332,,11,,,
373010,Grimsvotn,12772,1341,143664,VEI (Explosivity Index),,,1341,,5,,,
373010,Grimsvotn,12789,1598,143665,VEI (Explosivity Index),,,1598,,11,,7,
373010,Grimsvotn,12790,1603,143666,VEI (Explosivity Index),,,1603,,10,,31,
373010,Grimsvotn,12792,1619,143667,VEI (Explosivity Index),,,1619,,7,,29,
373010,Grimsvotn,12794,1629,143668,VEI (Explosivity Index),,,1629,,,,,
373010,Grimsvotn,12796,1638,143669,VEI (Explosivity Index),,,1638,,2,,24,4
373010,Grimsvotn,12797,1659,143670,VEI (Explosivity Index),,,1659,,11,,,
373010,Grimsvotn,12800,1684,143671,VEI (Explosivity Index),,,1684,,11,,5,4
373010,Grimsvotn,12802,1706,143672,VEI (Explosivity Index),,,1706,,10,,15,45
373010,Grimsvotn,12803,1716,143673,VEI (Explosivity Index),,,1716,,10,,6,
373010,Grimsvotn,12804,1725,143674,VEI (Explosivity Index),,,1725,,2,,,
373010,Grimsvotn,12806,1753,143675,VEI (Explosivity Index),,,1753,,10,,15,45
373010,Grimsvotn,12807,1768,143676,VEI (Explosivity Index),,,1768,,,,,
373010,Grimsvotn,12808,1774,143677,VEI (Explosivity Index),,,1774,,2,,,
373010,Grimsvotn,12809,1783,143678,VEI (Explosivity Index),,,1783,,5,?,,
373010,Grimsvotn,12812,1816,143679,VEI (Explosivity Index),,,1816,,5,,,
373012,Thordarhyrna,12813,1823,143680,VEI (Explosivity Index),,,1823,,2,,4,4
373010,Grimsvotn,12814,1838,143681,VEI (Explosivity Index),,,1838,,6,,,
373010,Grimsvotn,12815,1854,143682,VEI (Explosivity Index),,,1854,,,,,
373010,Grimsvotn,12817,1867,143684,VEI (Explosivity Index),,,1867,,8,,29,
373010,Grimsvotn,12818,1873,143685,VEI (Explosivity Index),,,1873,,1,,8,
373010,Grimsvotn,12819,1883,143686,VEI (Explosivity Index),,,1883,,1,,15,
373012,Thordarhyrna,12820,1887,143687,VEI (Explosivity Index),,,1887,,8,,15,
373010,Grimsvotn,12821,1891,143688,VEI (Explosivity Index),,,1891,,11,?,,
373010,Grimsvotn,12822,1897,143689,VEI (Explosivity Index),,,1897,,,,,
373012,Thordarhyrna,12823,1902,143690,VEI (Explosivity Index),,,1902,,12,,,
373010,Grimsvotn,12825,1919,143691,VEI (Explosivity Index),,,1919,,,,,
373010,Grimsvotn,12826,1922,143692,VEI (Explosivity Index),,,1922,,9,,29,
373010,Grimsvotn,12827,1933,143693,VEI (Explosivity Index),,,1933,,11,,29,1
373010,Grimsvotn,12828,1934,143694,VEI (Explosivity Index),,,1934,,3,,30,
373010,Grimsvotn,12830,1938,143695,VEI (Explosivity Index),,,1938,,5,,,
373010,Grimsvotn,12835,1954,143700,VEI (Explosivity Index),,,1954,,1,,15,45
373010,Grimsvotn,12838,1983,143703,VEI (Explosivity Index),,,1983,,5,,28,
373010,Grimsvotn,12840,1996,143705,VEI (Explosivity Index),,,1996,,9,,30,
373010,Grimsvotn,12841,1998,143706,VEI (Explosivity Index),,,1998,,12,,18,
373010,Grimsvotn,12842,2004,143707,VEI (Explosivity Index),,,2004,,11,,1,
373030,Bardarbunga,12853,150,143708,VEI (Explosivity Index),,,150,100,,,,
373030,Bardarbunga,12854,870,143709,VEI (Explosivity Index),,?,870,,,,,
373030,Bardarbunga,12860,1250,143710,VEI (Explosivity Index),,,1250,50,,,,
373030,Bardarbunga,12865,1477,143711,VEI (Explosivity Index),,,1477,,2,?,,
373030,Bardarbunga,12866,1697,143712,VEI (Explosivity Index),,,1697,,,,,
373030,Bardarbunga,12867,1702,143713,VEI (Explosivity Index),,,1702,,,,,
373030,Bardarbunga,12868,1706,143714,VEI (Explosivity Index),,,1706,,,,,
373030,Bardarbunga,12869,1707,143715,VEI (Explosivity Index),,,1707,,,,,
373030,Bardarbunga,12870,1712,143716,VEI (Explosivity Index),,,1712,,1,,15,45
373030,Bardarbunga,12871,1716,143717,VEI (Explosivity Index),,,1716,,10,,5,4
373030,Bardarbunga,12872,1717,143718,VEI (Explosivity Index),,,1717,,8,,4,
373030,Bardarbunga,12873,1720,143719,VEI (Explosivity Index),,,1720,,,,,
373030,Bardarbunga,12874,1726,143720,VEI (Explosivity Index),,,1726,,2,,1,30
373030,Bardarbunga,12875,1729,143721,VEI (Explosivity Index),,,1729,,,,,
373030,Bardarbunga,12876,1739,143722,VEI (Explosivity Index),,,1739,,,,,
373030,Bardarbunga,12878,1766,143723,VEI (Explosivity Index),,,1766,,7,,,
373030,Bardarbunga,12879,1769,143724,VEI (Explosivity Index),,,1769,,,,,
373030,Bardarbunga,12883,1862,143725,VEI (Explosivity Index),,,1862,,6,,30,
373030,Bardarbunga,12885,1902,143726,VEI (Explosivity Index),,,1902,,12,,,
373030,Bardarbunga,12886,1910,143727,VEI (Explosivity Index),,,1910,,6,,18,
373050,Kverkfjoll,12899,1655,143738,VEI (Explosivity Index),,,1655,,4,,15,45
373050,Kverkfjoll,12900,1729,143739,VEI (Explosivity Index),,,1729,,2,,15,45
373050,Kverkfjoll,12901,1729,143740,VEI (Explosivity Index),,,1729,,8,,,
373060,Askja,12904,-8910,143741,VEI (Explosivity Index),,,-8910,200,,,,
373060,Askja,12905,-2050,143742,VEI (Explosivity Index),,,-2050,500,,,,
373060,Askja,12906,-1250,143743,VEI (Explosivity Index),,,-1250,300,,,,
373060,Askja,12907,1300,143744,VEI (Explosivity Index),,?,1300,,,,,
373060,Askja,12908,1797,143745,VEI (Explosivity Index),,?,1797,,,,,
373070,Fremrinamar,12910,-4000,143746,VEI (Explosivity Index),,?,-4000,,,,,
373060,Askja,12911,1875,143747,VEI (Explosivity Index),,,1875,,1,,1,
373060,Askja,12912,1919,143748,VEI (Explosivity Index),,,1919,,,,,
373060,Askja,12913,1921,143749,VEI (Explosivity Index),,,1921,,3,,,
373060,Askja,12914,1922,143750,VEI (Explosivity Index),,,1922,,11,,,
373060,Askja,12915,1923,143751,VEI (Explosivity Index),,,1923,,1,,15,45
373060,Askja,12916,1924,143752,VEI (Explosivity Index),,?,1924,,,,,
373060,Askja,12917,1926,143753,VEI (Explosivity Index),,,1926,,7,,15,45
373060,Askja,12918,1938,143754,VEI (Explosivity Index),,,1938,,12,?,19,
373060,Askja,12919,1961,143755,VEI (Explosivity Index),,,1961,,10,,26,
373070,Fremrinamar,12920,-2300,143756,VEI (Explosivity Index),,?,-2300,,,,,
373080,Krafla,12923,-8500,143757,VEI (Explosivity Index),,?,-8500,,,,,
373082,Heidarspordar,12925,-7400,143758,VEI (Explosivity Index),,,-7400,300,,,,
373082,Heidarspordar,12926,-6950,143759,VEI (Explosivity Index),,?,-6950,,,,,
373080,Krafla,12927,-6850,143760,VEI (Explosivity Index),,?,-6850,,,,,
373080,Krafla,12928,-6800,143761,VEI (Explosivity Index),,?,-6800,,,,,
373082,Heidarspordar,12930,-6150,143762,VEI (Explosivity Index),,?,-6150,,,,,
373082,Heidarspordar,12931,-5750,143763,VEI (Explosivity Index),,?,-5750,,,,,
373082,Heidarspordar,12932,-4050,143764,VEI (Explosivity Index),,?,-4050,,,,,
373080,Krafla,12933,-3050,143765,VEI (Explosivity Index),,?,-3050,,,,,
373080,Krafla,12934,-650,143766,VEI (Explosivity Index),,?,-650,,,,,
373080,Krafla,12935,-500,143767,VEI (Explosivity Index),,,-500,300,,,,
373082,Heidarspordar,12936,-300,143768,VEI (Explosivity Index),,?,-300,,,,,
373080,Krafla,12937,-50,143769,VEI (Explosivity Index),,?,-50,,,,,
373080,Krafla,12938,250,143770,VEI (Explosivity Index),,,250,300,,,,
373080,Krafla,12939,850,143771,VEI (Explosivity Index),,?,850,,,,,
373080,Krafla,12940,1300,143772,VEI (Explosivity Index),,,1300,200,,,,
373080,Krafla,12941,1724,143773,VEI (Explosivity Index),,,1724,,5,,17,
373080,Krafla,12943,1727,143774,VEI (Explosivity Index),,,1727,,8,,21,
373080,Krafla,12944,1728,143775,VEI (Explosivity Index),,,1728,,4,,18,
373080,Krafla,12945,1728,143776,VEI (Explosivity Index),,,1728,,12,,18,
373080,Krafla,12946,1729,143777,VEI (Explosivity Index),,,1729,,6,,30,
373080,Krafla,12947,1746,143778,VEI (Explosivity Index),,,1746,,7,,10,
373080,Krafla,12948,1975,143779,VEI (Explosivity Index),,,1975,,12,,20,
373080,Krafla,12949,1977,143780,VEI (Explosivity Index),,,1977,,4,,27,
373080,Krafla,12950,1980,143781,VEI (Explosivity Index),,,1980,,3,,16,
373080,Krafla,12951,1981,143782,VEI (Explosivity Index),,,1981,,1,,30,
373080,Krafla,12952,1981,143783,VEI (Explosivity Index),,,1981,,11,,18,
373080,Krafla,12953,1984,143784,VEI (Explosivity Index),,,1984,,9,,4,
373090,Theistareykir,12954,-9500,143785,VEI (Explosivity Index),,?,-9500,,,,,
373090,Theistareykir,12955,-6800,143786,VEI (Explosivity Index),,?,-6800,,,,,
373090,Theistareykir,12956,-900,143787,VEI (Explosivity Index),,,-900,100,,,,
374010,Oraefajokull,12958,1362,143788,VEI (Explosivity Index),,,1362,,6,,5,4
374010,Oraefajokull,12959,1727,143789,VEI (Explosivity Index),,,1727,,8,,3,
375010,Kolbeinsey Ridge,12961,1372,143791,VEI (Explosivity Index),,,1372,,,,,
376010,Jan Mayen,12967,1732,143792,VEI (Explosivity Index),VEI 3,,1732,,,,,
376010,Jan Mayen,12968,1818,143793,VEI (Explosivity Index),,,1818,,4,,,
376010,Jan Mayen,12970,1970,143794,VEI (Explosivity Index),,,1970,,9,,18,
376010,Jan Mayen,12971,1973,143795,VEI (Explosivity Index),,,1973,,1,,15,45
376010,Jan Mayen,12972,1985,143796,VEI (Explosivity Index),,,1985,,1,,6,
377020,East Gakkel Ridge at 85øE,12976,1999,143800,VEI (Explosivity Index),,,1999,,1,?,,
381040,Pico Fracture Zone,12982,1865,143803,VEI (Explosivity Index),,,1865,,7,,9,
382010,Fayal,12985,1672,143804,VEI (Explosivity Index),,,1672,,4,,24,
382010,Fayal,12986,1957,143805,VEI (Explosivity Index),,,1957,,9,,27,
382020,Pico,12987,1562,143806,VEI (Explosivity Index),,,1562,,9,?,21,
382020,Pico,12988,1718,143807,VEI (Explosivity Index),,,1718,,2,,1,
382020,Pico,12989,1720,143808,VEI (Explosivity Index),,,1720,,7,,10,
382030,Sao Jorge,12991,1580,143810,VEI (Explosivity Index),,,1580,,5,,1,
382030,Sao Jorge,12993,1800,143812,VEI (Explosivity Index),,,1800,,6,,24,
382030,Sao Jorge,12994,1808,143813,VEI (Explosivity Index),,,1808,,5,,1,
382030,Sao Jorge,12995,1902,143814,VEI (Explosivity Index),,,1902,,5,,7,
382081,Picos Fissural Volcanic System,13007,1652,143818,VEI (Explosivity Index),,,1652,,10,,19,
382080,Sete Cidades,13008,-3050,143819,VEI (Explosivity Index),,?,-3050,,,,,
382080,Sete Cidades,13011,90,143820,VEI (Explosivity Index),,,90,100,,,,
382080,Sete Cidades,13012,380,143821,VEI (Explosivity Index),,,380,300,,,,
382080,Sete Cidades,13013,670,143822,VEI (Explosivity Index),,,670,150,,,,
382080,Sete Cidades,13014,950,143823,VEI (Explosivity Index),,,950,100,,,,
382080,Sete Cidades,13015,1110,143824,VEI (Explosivity Index),,,1110,50,,,,
382080,Sete Cidades,13016,1444,143825,VEI (Explosivity Index),,?,1444,,,,,
382080,Sete Cidades,13017,1638,143826,VEI (Explosivity Index),,,1638,,7,,3,
382080,Sete Cidades,13018,1682,143827,VEI (Explosivity Index),,,1682,,12,,13,
382080,Sete Cidades,13019,1713,143828,VEI (Explosivity Index),,,1713,,,,,
382080,Sete Cidades,13020,1811,143829,VEI (Explosivity Index),,,1811,,2,,1,
382080,Sete Cidades,13021,1811,143830,VEI (Explosivity Index),,,1811,,6,,14,
382080,Sete Cidades,13022,1861,143831,VEI (Explosivity Index),,,1861,,,,,
382080,Sete Cidades,13023,1880,143832,VEI (Explosivity Index),,,1880,,,,,
382090,Agua de Pau,13026,-2990,143833,VEI (Explosivity Index),,?,-2990,,,,,
382090,Agua de Pau,13028,-1850,143834,VEI (Explosivity Index),,,-1850,500,,,,
382090,Agua de Pau,13029,-1290,143835,VEI (Explosivity Index),,?,-1290,,,,,
382090,Agua de Pau,13032,1563,143836,VEI (Explosivity Index),,,1563,,6,,28,
382090,Agua de Pau,13033,1564,143837,VEI (Explosivity Index),,,1564,,2,,10,
382100,Furnas,13037,80,143838,VEI (Explosivity Index),,,80,100,,,,
382100,Furnas,13038,840,143839,VEI (Explosivity Index),,,840,100,,,,
382100,Furnas,13039,1170,143840,VEI (Explosivity Index),,,1170,100,,,,
382100,Furnas,13040,1430,143841,VEI (Explosivity Index),,,1430,100,,,,
382100,Furnas,13041,1441,143842,VEI (Explosivity Index),,,1441,2,,,,
382100,Furnas,13042,1630,143843,VEI (Explosivity Index),,,1630,,9,,3,
382110,Monaco Bank,13043,1907,143844,VEI (Explosivity Index),,,1907,,4,,1,
382110,Monaco Bank,13044,1911,143845,VEI (Explosivity Index),,,1911,,3,,7,
383010,La Palma,13052,1481,143846,VEI (Explosivity Index),VEI 2,,1481,11,,,,
383010,La Palma,13053,1585,143847,VEI (Explosivity Index),,,1585,,5,,19,
383010,La Palma,13054,1646,143848,VEI (Explosivity Index),,,1646,,10,,2,
383010,La Palma,13055,1677,143849,VEI (Explosivity Index),,,1677,,11,,17,
383010,La Palma,13056,1712,143850,VEI (Explosivity Index),,,1712,,10,,9,
383010,La Palma,13057,1949,143851,VEI (Explosivity Index),,,1949,,6,,24,
383010,La Palma,13058,1971,143852,VEI (Explosivity Index),,,1971,,10,,26,
383030,Tenerife,13093,-80,143854,VEI (Explosivity Index),,,-80,40,,,,
383030,Tenerife,13100,800,143855,VEI (Explosivity Index),,,800,150,,,,
390020,Erebus,13104,1947,143856,VEI (Explosivity Index),,,1947,,2,,,
390020,Erebus,13105,1955,143857,VEI (Explosivity Index),,,1955,,,,,
383030,Tenerife,13109,1704,143858,VEI (Explosivity Index),,,1704,,12,,31,
383030,Tenerife,13110,1706,143859,VEI (Explosivity Index),,,1706,,5,,5,
383030,Tenerife,13111,1798,143860,VEI (Explosivity Index),,,1798,,6,,9,
383030,Tenerife,13112,1909,143861,VEI (Explosivity Index),,,1909,,11,,18,
383060,Lanzarote,13126,1730,143862,VEI (Explosivity Index),,,1730,,9,,1,
383060,Lanzarote,13127,1824,143863,VEI (Explosivity Index),,,1824,,7,,31,
384010,Fogo,13128,1500,143864,VEI (Explosivity Index),,,1500,,,,,
384010,Fogo,13130,1785,143865,VEI (Explosivity Index),,,1785,,1,,24,
384010,Fogo,13131,1799,143866,VEI (Explosivity Index),,,1799,,6,,2,
384010,Fogo,13132,1847,143867,VEI (Explosivity Index),,,1847,,4,,9,
384010,Fogo,13133,1852,143868,VEI (Explosivity Index),,,1852,,2,,19,
384010,Fogo,13134,1857,143869,VEI (Explosivity Index),,,1857,,6,,27,
384010,Fogo,13136,1951,143870,VEI (Explosivity Index),,,1951,,6,,12,
384010,Fogo,13137,1995,143871,VEI (Explosivity Index),,,1995,,4,,2,
385052,Walvis Ridge at 33øS,13144,2001,143878,VEI (Explosivity Index),,,2001,,11,,24,
386011,Nightingale Island,13145,2004,143879,VEI (Explosivity Index),,,2004,,7,,29,
386010,Tristan da Cunha,13147,1961,143880,VEI (Explosivity Index),,,1961,,10,,10,
390020,Erebus,13149,-2950,143881,VEI (Explosivity Index),,,-2950,300,,,,
390020,Erebus,13150,-2050,143882,VEI (Explosivity Index),,,-2050,1000,,,,
390020,Erebus,13151,950,143883,VEI (Explosivity Index),,,950,1000,,,,
390020,Erebus,13152,1841,143884,VEI (Explosivity Index),,,1841,,1,?,28,
390020,Erebus,13154,1903,143886,VEI (Explosivity Index),,,1903,,1,,1,730
390020,Erebus,13155,1908,143887,VEI (Explosivity Index),,,1908,,3,,,
390020,Erebus,13156,1911,143888,VEI (Explosivity Index),,,1911,,4,,,
390020,Erebus,13157,1911,143889,VEI (Explosivity Index),,,1911,,10,,,
390020,Erebus,13158,1912,143890,VEI (Explosivity Index),,,1912,,12,,12,
390020,Erebus,13159,1915,143891,VEI (Explosivity Index),,,1915,,3,,22,
390020,Erebus,13160,1915,143892,VEI (Explosivity Index),,,1915,,8,,,
390020,Erebus,13161,1972,143893,VEI (Explosivity Index),,,1972,,1,?,3,
390020,Erebus,13162,1972,143894,VEI (Explosivity Index),,,1972,,12,<,,
390030,Deception Island,13188,1842,143895,VEI (Explosivity Index),,,1842,,2,,,
390030,Deception Island,13191,1912,143896,VEI (Explosivity Index),,,1912,5,,,,
390030,Deception Island,13193,1967,143897,VEI (Explosivity Index),,,1967,,12,,4,
390030,Deception Island,13194,1969,143898,VEI (Explosivity Index),,,1969,,2,,21,
390030,Deception Island,13195,1970,143899,VEI (Explosivity Index),,,1970,,8,,12,
390070,Southern Thule,13201,1975,143901,VEI (Explosivity Index),,,1975,12,,,,
390090,Saunders,13204,2000,143904,VEI (Explosivity Index),,,2000,,8,?,,
390081,Montagu Island,13205,2001,143905,VEI (Explosivity Index),,,2001,,10,,1,20
390080,Bristol Island,13206,1823,143906,VEI (Explosivity Index),,,1823,,,,,
390080,Bristol Island,13207,1935,143907,VEI (Explosivity Index),,,1935,,12,,31,
390080,Bristol Island,13208,1936,143908,VEI (Explosivity Index),,,1936,,12,,18,
390080,Bristol Island,13209,1950,143909,VEI (Explosivity Index),,,1950,,3,,27,
390080,Bristol Island,13210,1956,143910,VEI (Explosivity Index),,,1956,,1,,11,
390090,Saunders,13211,1819,143911,VEI (Explosivity Index),,,1819,,12,,29,
390090,Saunders,13213,1900,143913,VEI (Explosivity Index),,,1900,10,,,,
390090,Saunders,13214,1995,143914,VEI (Explosivity Index),,,1995,,4,?,,
390090,Saunders,13204,2000,143919,VEI (Explosivity Index),,,2003,,5,?,6,
390090,Saunders,13204,2000,143920,VEI (Explosivity Index),,,2005,,10,?,2,
390100,Candlemas Island,13223,1823,143922,VEI (Explosivity Index),,,1823,,,,,
390100,Candlemas Island,13224,1911,143923,VEI (Explosivity Index),,,1911,,11,,6,
390130,Zavodovski,13228,1819,143925,VEI (Explosivity Index),,,1819,,12,,,
390140,Protector Seamounts,13232,1962,143929,VEI (Explosivity Index),,,1962,,3,,5,
211020,Vesuvius,13308,472,143930,VEI (Explosivity Index),,,472,,11,,5,
211020,Vesuvius,13310,512,143932,VEI (Explosivity Index),,,512,,7,,8,
211020,Vesuvius,13314,685,143933,VEI (Explosivity Index),,,685,,2,,,
211020,Vesuvius,13315,787,143934,VEI (Explosivity Index),,,787,,10,,15,45
211020,Vesuvius,13316,860,143935,VEI (Explosivity Index),,,860,50,,,,
211020,Vesuvius,13317,900,143936,VEI (Explosivity Index),,,900,40,,,,
211020,Vesuvius,13318,968,143937,VEI (Explosivity Index),,,968,,12,,1,30
211020,Vesuvius,13319,991,143938,VEI (Explosivity Index),,,991,,,,,
211020,Vesuvius,13320,999,143939,VEI (Explosivity Index),,,999,,,,,
211020,Vesuvius,13321,1006,143940,VEI (Explosivity Index),,,1006,,12,,31,365
211020,Vesuvius,13322,1037,143941,VEI (Explosivity Index),,,1037,,1,,27,
211020,Vesuvius,13325,1139,143944,VEI (Explosivity Index),,,1139,,6,,1,
211020,Vesuvius,13326,1150,143945,VEI (Explosivity Index),,,1150,,,,,
211020,Vesuvius,13329,1500,143948,VEI (Explosivity Index),,,1500,,,,,
211020,Vesuvius,13330,1570,143949,VEI (Explosivity Index),,<,1570,,,,,
211020,Vesuvius,13332,1631,143950,VEI (Explosivity Index),,,1631,,12,,16,
211020,Vesuvius,13333,1637,143951,VEI (Explosivity Index),,,1637,,7,,1,
211020,Vesuvius,13334,1654,143952,VEI (Explosivity Index),,,1654,,2,,25,
211020,Vesuvius,13335,1682,143953,VEI (Explosivity Index),,,1682,,8,,12,
211020,Vesuvius,13336,1685,143954,VEI (Explosivity Index),,,1685,,10,,3,
211020,Vesuvius,13337,1696,143955,VEI (Explosivity Index),,,1696,,7,,31,
211020,Vesuvius,13338,1697,143956,VEI (Explosivity Index),,,1697,,9,,15,
211020,Vesuvius,13339,1701,143957,VEI (Explosivity Index),,,1701,,7,,1,
211020,Vesuvius,13340,1708,143958,VEI (Explosivity Index),,,1708,,8,,14,
211020,Vesuvius,13341,1724,143959,VEI (Explosivity Index),,,1724,,9,,4,
211020,Vesuvius,13342,1732,143960,VEI (Explosivity Index),,,1732,,12,,25,
211020,Vesuvius,13343,1742,143961,VEI (Explosivity Index),,,1742,,,,,
211020,Vesuvius,13344,1744,143962,VEI (Explosivity Index),,,1744,,11,?,,
211020,Vesuvius,13345,1764,143963,VEI (Explosivity Index),,,1764,,,,,
211020,Vesuvius,13346,1770,143964,VEI (Explosivity Index),,,1770,,2,,15,
211020,Vesuvius,13349,1783,143965,VEI (Explosivity Index),,,1783,,8,,18,
211020,Vesuvius,13350,1796,143966,VEI (Explosivity Index),,,1796,,1,,,
211020,Vesuvius,13351,1824,143967,VEI (Explosivity Index),,,1824,,7,,2,
211020,Vesuvius,13352,1835,143968,VEI (Explosivity Index),,,1835,,1,,,
